place_id,rating_rev,text
ChIJdUnxVVMoQg0RNPU8dv_jxcs,5,"Amazing food. 100% gluten-free. Very good quantity.

Had the red tuna, which was fresh from the day. It’s one of the best dishes I’ve had in some time. Would recommend for sure, and not just for gluten intolerant people.

Also, very good service."
ChIJVW9MQlYoQg0Rzeu1pD-p36I,1,"They serve this teared part breadings and skins and also small parts,, very bad quality of cooking unlike other branches. My last purchase of this branch"
ChIJVW9MQlYoQg0Rzeu1pD-p36I,5,I love the chicken spicy it's finger licking good 👍👍 happy tummy.
ChIJVW9MQlYoQg0Rzeu1pD-p36I,4,"I wish kid meals would be better at including the toy. And I wish the entrance space was better because it can be impossible to bring a stroller or wheelchair in and try to use the line as just isn't enough space... But they do have an  elevator. Downside, trying to use the toilets with a stroller in tow is nearly impossible."
ChIJVW9MQlYoQg0Rzeu1pD-p36I,1,"Good is good! But crew is not nice, very slow service,cashier is not pleasant to the client...
Bad 😞"
ChIJVW9MQlYoQg0Rzeu1pD-p36I,2,"Everytime I order from this stupid restaurant there is a missing item, I can’t believe how stupid the workers are there, they are not focused, idiots"
ChIJw1yl5lUoQg0R7Coj4Jhoub0,1,The most lack of hygiene I’ve ever seen. It takes too long (more than 20 mins) to get the order
ChIJw1yl5lUoQg0R7Coj4Jhoub0,5,I love this burger king. Specially they hav high chair for kids
ChIJw1yl5lUoQg0R7Coj4Jhoub0,1,"The service here is the slowest I have ever seen. The only good point is that you can rest here on hot days. The aircondition works well an you can enjoy endless cold drinks for just the price of one. Short extra note: Many beggars entering and asking for money.

EDIT 18.07.2022: The branch is also not realy clean. The whole second floor is a total mess, including the toilets. They don't realy care about cleaning."
ChIJw1yl5lUoQg0R7Coj4Jhoub0,1,"30+ minutes waiting. You're better off running off to another burger king, just not this establishment"
ChIJw1yl5lUoQg0R7Coj4Jhoub0,1,I stopped by just for an ice cone for me and my kid and after 8 minutes they even didn't bother to take my payment. The store located in Orense is miles away with better customer service. Not coming back to this one ever again.
ChIJvfnbFlYoQg0Rvt0I4Sdafio,2,"Dont have service to the tables, the outside inside, restrooms dirty as f... Bad service on counter."
ChIJvfnbFlYoQg0Rvt0I4Sdafio,5,It's good and recommendable for tomar algo its quite not expensive.
ChIJvfnbFlYoQg0Rvt0I4Sdafio,5,Great prices and amazing food!!
ChIJvfnbFlYoQg0Rvt0I4Sdafio,3,"I’ve seen better restaurants of the same chain. The place needs a little bit of renovation and cleaning works, cracks on the tiles, a massive hole on the floor that almost made my husband fall, sticky stools and tables, dirty walls... the list goes on.

The staff looks quite rushed and I think they focused too much on serving the customers quickly rather than giving a friendly service.

The food was correct and the prices decent, In my opinion the drinks prices are really good.

Recommendable for a beer or two."
ChIJvfnbFlYoQg0Rvt0I4Sdafio,2,"The 100 Montaditos in Cuatro Caminos is horrible. It was very unhigienic, and smells like a very old place. I went to the toilet and the smell was very horrible that it would make you vomit. The floor was sticky and seems like no one is taking care of the place. Don't getme wrong, although I loved going to Montaditos because of the cheap beer and food they have, the experience I had in Cuatro Caminos changed my mind really. I won't go back to a place where I'll feel uncomfortable."
ChIJZ-uDZ_8oQg0RvFKwkn-GFds,5,"It is without a doubt, one of the best take-home kitchens that I know, they have friendly, willing and very professional staff.
If I had to make a list of foods from this place, I wouldn't know where to start because everything is very good and super homemade, in short, I recommend it 💯 x 💯"
ChIJZ-uDZ_8oQg0RvFKwkn-GFds,3,"Open during regular hours. Small prepared food stand, at the entrance of the market, with a good hand in the kitchen, a wide variety of prepared dishes, fast and good service, reasonable price. I recommend."
ChIJZ-uDZ_8oQg0RvFKwkn-GFds,3,"The food is very delicious. But when you buy something by weight, for example paella €14 per kilo, they do not discount the weight of the container so they always charge you about 30 or 40 cents more, since you are charging for the container at the price of prepared food. They should deduct the weight of the container before weighing what they are going to give you and they don't. Otherwise, as I say, the food is quite good, a little expensive but this is Madrid and I have already said that they overcharge you. Without that surcharge it wouldn't be cheap either but..."
ChIJZ-uDZ_8oQg0RvFKwkn-GFds,2,The food is very delicious but the sales assistant in the morning who is not Filipino is very unfriendly and unpleasant. You ask her and it is difficult for her to answer.
ChIJZ-uDZ_8oQg0RvFKwkn-GFds,3,"The product is good, I bought pasta salad, stuffed peppers and fried milk, the receipt is confusing because they give you several receipts, I appreciate that they are clearer.
I asked the lady who served the reason for the two tickets and her response was that she had not washed the taperts, which are plastic and not reused. I put the review because I think the product deserves better service."
ChIJ9fqX-lUoQg0R1wBDekYrbbs,5,"Our friends from Venezuela showed us this place and I could eat here every day for the rest of my life. We had the normal varieties with chicken/cheese, beans/cheese and  mixed minced beef. As well as the fresh juices and imported drinks from Venezual made this the highlight of the food for Spain."
ChIJ9fqX-lUoQg0R1wBDekYrbbs,4,"Amazing, original empanadas from Venezuela! I wish my tummmy had space for more! It may be a little chaotic and seating is very limited but definitely worth the experience!"
ChIJ9fqX-lUoQg0R1wBDekYrbbs,4,Delicious fried Venezuelan empanadas. I had them with cazón. Street food. Authentic.
ChIJ9fqX-lUoQg0R1wBDekYrbbs,5,"Authentic Venezuelan food. A Venezuelan friend brought me here and says it's the best Venezuelan food in Madrid. Anything you get will be fantastic, especially the pabellón!!"
ChIJ9fqX-lUoQg0R1wBDekYrbbs,5,THE BEST VENEZUELAN FAST FOOD IN MADRID
ChIJrcROUv8oQg0RPt5mrVKmnN0,5,First quality fish & seafood. Fantastic place and variety.
ChIJrcROUv8oQg0RPt5mrVKmnN0,1,"TERRIBLE CUSTOMER EXPERIENCE AND RESPONSE
Our experience and treatment of what happened has been very unfortunate. Last weekend (02/05/2022) my father ordered some seafood (crab, shrimp and cockles) and specifically, an ox that cost €82.43, since they recommended that it be “Galician” as it was worth it.
What was our great disappointment, that when we opened the ox, water and water began to come out, and it was completely empty (I post photos, it appears empty because there was nothing inside). You will understand what our disappointment was about it because we couldn't try it, it was bad. I don't know what the problem was, whether it was poor cooking or poor quality of the product, but I assure you that for the money it had cost, the “disappointment” was total.
My father (an older man) saved part of the body and the legs to take to the Seafood Restaurant. Okay, he's not a regular customer, but he has bought there from time to time. What was the great disappointment that you didn't give him any answer. It really seems regrettable to me, that you have little vision towards a client who is telling you the truth, that you have given him a product that has cost very expensive, and the minimum is that you have a detail towards the client that you have not had. For my part, neither I nor anyone in my family will ever return to buy anything from your business.

Thank you for responding, but what I cannot tolerate with your comment is that you call us liars. I find it incredible, the same thing you told my father. Do you really think that an 89-year-old man is going to bring you something we ate? Your response is regrettable, really!"
ChIJrcROUv8oQg0RPt5mrVKmnN0,5,Right now it is the best fishmonger on the market in terms of variety and quality. The clerks know their job and have no problem preparing the goods however the client wants. It is a pleasure to see their skill with those tremendous knives and the delicacy with which they fillet the fish. Everything with its origin label so that we understand the price. The prices? According to quality. There are no pesos!
ChIJrcROUv8oQg0RPt5mrVKmnN0,1,"We specifically asked for G0 size shrimp and they gave us G2 at the price of G0. For those who don't know, G0 is the largest shrimp and decreases in number until it reaches the rice paddy. Same with cockles. In addition, I have arrived home and weighed the things because when I saw it it seemed little compared to other purchases I have made and in fact they have given us a lower amount than what they have charged us. What a pity that I didn't decide to watch it there, TeleMadrid was just there to make their faces red live."
ChIJrcROUv8oQg0RPt5mrVKmnN0,5,"Very good fish and seafood at any time of the year, very attentive and professional clerks.
They know how to prepare the quality product they have. Here is a sample of what was bought there and made at home 😀👌👌💪💪👏👏😋😋🥂🥂"
ChIJR5nkzVcoQg0Rdj-TjVQwo3o,5,"This place is just fantastic, the food was excellente, i had the Chipirones a la placha, i ordred a seconde as they was tasty, decoretion, service, clenless.....everything was excellent.
I will definitively back .
Thanks for the service"
ChIJR5nkzVcoQg0Rdj-TjVQwo3o,3,"Good staff and service. Ordered scallop, entrecot and gambas. I asked the waitress to have all dishes at the same time (there for lunch and not many customers). Brought us scallop and gambas first then had to wait 10 minutes for the beef. Then everything was little bit overcooked, asked my beef rare and it came medium done. Hopefully the quality of the beef was really good so even overcooked it was tasty and not too chewy."
ChIJR5nkzVcoQg0Rdj-TjVQwo3o,4,"Cool place in Santa Engracia street. Has very cozy inside seating area and many tables outside for a meal or drink.
Fresh tapas with each drink.
Friendly customer service.
Well connected, close to metro Cuatro caminos.
Next time will be for a meal, so I can tell more."
ChIJR5nkzVcoQg0Rdj-TjVQwo3o,5,Great staff and the food is amazing! I had an entry dish of salmon and avocado that was great! The deserts even better...I had a coconut pudin (looked like a flan) excellent!
ChIJR5nkzVcoQg0Rdj-TjVQwo3o,2,"I was passing by,just wanted to have a beer ,staff wasn't very friendly,could be even described as  rude"
ChIJi6ZqbP8oQg0RIKEAU8Tl5oI,5,"Our meal at Midang was absolutely fantastic. We tried the Bibimbap and the Yukejang and both we're satisfyingly delicious and filling. We also would like to commend Marvin, who provided us with the best service. He was very helpful to us during the whole time. I definitely recommend this restaurant and we'll be back for sure."
ChIJi6ZqbP8oQg0RIKEAU8Tl5oI,5,"When people ask for a good Korean restaurant in Madrid, I always recommend this restaurant. Recently, I also took my group of friends, it was great. All were delicious and successful! Probably, spiciness was adjusted to mild level, but taste was just good!

One thing, this restaurant doesn't have many tables and it is better to reserve your place first before going!"
ChIJi6ZqbP8oQg0RIKEAU8Tl5oI,5,"The restaurant is small, but the feeling is cozy and conformable. I came here twice, the experience was really good. All the dishes we tried are delicious and authentic. The waiter is really friendly and helpful, and the owner is really professional on doing the table service."
ChIJi6ZqbP8oQg0RIKEAU8Tl5oI,5,"Eating here will momentarily transport you to Korea. The flavors are authentic and the service is top notch.

They have a menu del dia for lunch with a variety of the most popular Korean dishes as well as a few that isn’t as easy to find. You can’t go wrong with any of the options. Nothing is overly spicy and like any good Korean place, you’ll get side dishes with your meal."
ChIJi6ZqbP8oQg0RIKEAU8Tl5oI,4,"I had serious doubts about this rating because of the service, which is not up to the level of the authenticity and the quality of the food.
We visited in the company of a Korean friend, hence we knew what and how to order. The culture fosters sharing therefore we ordered several dishes, and it was very difficult to choose a favorite because they were all delicious.
The place is very small, six tables maximum, so be sure to book in advance as it gets crowded very quickly.
While the owner was very on top of his business, the waiter was clearly unexperienced. We had to ask for basics (napkins and chop-sticks) several times.
The food is totally 5 stars deserving, but the service is widely improvable."
ChIJiyNSRVUoQg0RZ6ecRbTlums,5,"We have come at 1pm on Wednesday and had tried the menu del dia. There were 3 options for the main and second dishes and we went with fish ceviche for the first one and pollo salteado for the second. Both were huge and delicious, we though we would have go be rolled out of the restaurant 😉The menu also includes a desert or coffee and a drink (juice, water, etc.) all for 13 euros. Highly recommended to all those who enjoy Peruvian food 🥰"
ChIJiyNSRVUoQg0RZ6ecRbTlums,4,We ate dinner here and had a couple of dishes. The food was nice and had good flavour. The TVs on were a bit distracting but apart from that it was nice. The Pisco Sour was a bit to sweet for our taste.
ChIJiyNSRVUoQg0RZ6ecRbTlums,4,We found a very cozy and neat restaurant. We had potatos for start and ceviche as main. Good portions and overall price/quailty.
ChIJiyNSRVUoQg0RZ6ecRbTlums,5,Delicious Peruvian dishes. The Ceviche and  Pescado a lo macho is top.
ChIJiyNSRVUoQg0RZ6ecRbTlums,5,I had pescado a lo macho and it was very delicious. It was tender and the grave was very tasty. The stuff was friendly as well. So far it is the restaurant I enjoyed the most in Madrid.
ChIJ3QSxmv8oQg0RP1SzgmlihOw,4,"The dishes we generously served although rather oily. The prices were reasonable. I recommend the menestra, it was quite good."
ChIJ3QSxmv8oQg0RP1SzgmlihOw,5,"This was one of the best meals I've had in Madrid. Lots of food for not a lot of money, and oh my god full of flavors. It was an amazing, amazing experience. I highly recommend."
ChIJ3QSxmv8oQg0RP1SzgmlihOw,5,"Great food and friendly staff, I’ll be sure to come back again for more humitas"
ChIJ3QSxmv8oQg0RP1SzgmlihOw,5,✌️✌️✌️🔥🔥🔥
ChIJ3QSxmv8oQg0RP1SzgmlihOw,5,Super
ChIJn-CjIP8oQg0R0ZB6B4wGz_U,5,"We had lunch at this Italian restaurant today and were very pleased with everything. The prices are excellent for the quality of the food, the service was quick and friendly, and the dishes were delicious and professionally made — it felt like we were in Italy, right in the middle of Madrid. The atmosphere was very welcoming. The lasagna was fantastic, and the pasta was made with fresh ingredients. Highly recommended!"
ChIJn-CjIP8oQg0R0ZB6B4wGz_U,5,One of the best pizza places in Madrid. Truly italian with great customer service
ChIJn-CjIP8oQg0R0ZB6B4wGz_U,5,"Amazing pizza! Feels really authentic. It’s necessary to book, otherwise you might be disappointed."
ChIJn-CjIP8oQg0R0ZB6B4wGz_U,5,"The best pizza I ever ate!
I went to Madrid for 2 weeks and I ate here 6 times. It is one of the best discoveries I found in Madrid.
The pizza is super delicious, not very dry and not very juicy, it is perfectly balanced! The price is super good compared to the high quality of the food and service.
The staff are very friendly, they also speak English fluently so I had no problem communicating with them.
I highly recommend the place, make sure to make a reservation or you will end up missing the best pizza in Madrid!"
ChIJn-CjIP8oQg0R0ZB6B4wGz_U,5,"Best Italian food in Madrid. Family owned, great attentive service, and the food is always spot on. Love going for lunch because their menu is a great deal. Highly suggest to anyone looking for authentic Italian food in Madrid."
ChIJbcpG4A8pQg0RtwxMu93bdvo,2,This review is not against the employees but it’s for the system because i don’t think it’s good for michely to be working all by herself when her store is full.
ChIJbcpG4A8pQg0RtwxMu93bdvo,5,"I really enjoyed the service, even tho michely was alone she was super kind"
ChIJbcpG4A8pQg0RtwxMu93bdvo,5,Best frozen yogurt in town! Thank you Michely!
ChIJbcpG4A8pQg0RtwxMu93bdvo,2,"I arrived very excited to refill the llaovasitos I carried all day, like I have in many other llao llaos.

I was told that due to hygiene they couldn't refill them and it would be the same price either way.

The price doesn't matter but having to waste a glass pot every time seems unnecessary, I go for that option precisely because it's the most sustainable. It can't be a hygiene issue if in other llaollaos I'm allowed and none of the equipment touches the glass.

Safe to say my interaction removed any joy I had for the treat and I ended up not getting anything."
ChIJbcpG4A8pQg0RtwxMu93bdvo,5,Super tasty and Michely is very kind!
ChIJOzENEaspQg0R6klAPbIsB5Y,5,"On our first visit we were very pleased with their food. Being from the US we were not exactly sure as to what we ordered but when it arrived it was very good, hot, and freshly cooked."
ChIJOzENEaspQg0R6klAPbIsB5Y,5,"Great portions, good food"
ChIJOzENEaspQg0R6klAPbIsB5Y,5,"Very good menu of the day and good price 100% recommended, very nice waiter"
ChIJOzENEaspQg0R6klAPbIsB5Y,5,"It has become a reference for us in the neighborhood due to the professionalism of the waiter who manages it, attentive and friendly, and for the tapas that accompany the beers, which are all very complete and delicious. We ordered dogfish and cuttlefish and it was fabulous. Great quality-price, and the thirds at €2.70."
ChIJOzENEaspQg0R6klAPbIsB5Y,5,"The service attitude is very good, the tortilla is delicious, the cafe con leche is also very good, and the price is cheap"
ChIJgzilsqopQg0RmUmWbJoFufo,4,Cool.
ChIJgzilsqopQg0RmUmWbJoFufo,2,"Very poor cleaning, the bathrooms are terrible, a very strong smell of pee comes out when you sit down and eat. It doesn't seem to me that the place is so neglected."
ChIJgzilsqopQg0RmUmWbJoFufo,5,"A stop at work to have a coffee, it looks like a very nice place and the service is very good, with the coffee they gave me a little detail"
ChIJgzilsqopQg0RmUmWbJoFufo,5,It is a cute and small place. Very well attended and with an excellent menu of Honduran and Nicaraguan dishes. Super competitive prices
ChIJgzilsqopQg0RmUmWbJoFufo,5,"Very good place, very friendly and good attention, especially the attention of the fine lady"
ChIJaWIQ-P8oQg0RpkJ7Iji6ta4,3,"I actually liked the food and the staff here, but the value was much lower than surrounding restaurants. The prices are simply way more expensive than the food deserves."
ChIJaWIQ-P8oQg0RpkJ7Iji6ta4,4,Very flavorful Peruvian food.
ChIJaWIQ-P8oQg0RpkJ7Iji6ta4,5,Great peruvian food
ChIJaWIQ-P8oQg0RpkJ7Iji6ta4,1,Go somewhere else
ChIJaWIQ-P8oQg0RpkJ7Iji6ta4,5,"A traditional food house but in Peruvian. Generous portions. Homemade food. Kind attention. Highly recommended. I will return for sure

Note. Seeing some reviews we must move on different levels of reality. Clearly one of them is for Lelos... there are people who you can't get from Horcher (although they are more from Vips and KFC)"
ChIJnVOWw_goQg0ReJKfx1ZYAsw,5,"I absolutely adore this restaurant for anyone eager to enjoy some Persian cuisine in Madrid!

The food is simply delightful, the service is warm and welcoming, and the ambiance fills the air with joy, creating a truly wonderful dining experience.

Sure, there’s a bit of a challenge with the lack of parking spots nearby, but trust me, the scrumptious food and delightful atmosphere make every step of the walk absolutely worthwhile!

If you’re craving some incredible Persian dishes, this place is a must-visit! You’ll leave with a big smile and a happy heart!"
ChIJnVOWw_goQg0ReJKfx1ZYAsw,5,"Food was really good. Staff were friendly and offered recommendations from the menu which is nice.

We were recommended a starter to share and a platter for two, which we ordered. Within five minutes of the starter arriving (we were only halfway through), the main arrived. Then we were asked if we were finished when we still had food on our plates. We felt like we were quite rushed even though the restaurant was not busy. If I could offer advice, it would be to slow down a bit and allow us to finish our course before bringing the next one. We were in and out within 40 minutes and this took the shine off a great restaurant.

This issue is not enough to give less than five stars, however, as the food was fantastic and the restaurant was lovely. Staff were friendly, but need to slow down a bit."
ChIJnVOWw_goQg0ReJKfx1ZYAsw,5,"Very cozy place with great authentic Iranian food. Loved the service, price is great and the quality of the food is top 🔥"
ChIJnVOWw_goQg0ReJKfx1ZYAsw,5,"Delicious Persian Comfort Food in Madrid!

Had a great meal at Mr Kabab the food really hit the spot! The highlight was definitely the Chelo Kabab Kubideh: perfectly seasoned, juicy, and served with fluffy saffron rice. Every bite was full of flavor and reminded me of traditional Persian cooking done right.
Portions were generous, and the service was fast and friendly. If you’re craving authentic kababs in Madrid, this place is worth the visit!"
ChIJnVOWw_goQg0ReJKfx1ZYAsw,5,"If you’re looking for traditional Iranian dishes, this is the place to come in Madrid. Besides the great service, which was so welcoming and friendly, the ambiance had true Persian taste, and so did the food. The meat was tender, rice cooked well, and tea and dessert was just perfect. I will definitely come back the next time I come to Madrid and will recommend this restaurant to family and friends."
ChIJCy_gaf8oQg0RywZT1YTzX7g,5,"Great Chinese food and friendly staff. Hot towels are provided before your meal, nice touch. The Peking Duck is excellent, crunchy on the outside and flavorful and tender on the inside. Good for groups and family dining!"
ChIJCy_gaf8oQg0RywZT1YTzX7g,1,Ordered twice for delivery and twice there was something missing from it. They won't get a third chance. Will never use again.
ChIJCy_gaf8oQg0RywZT1YTzX7g,5,"Excellent food and service. For the quality you get, a very good price. Recomended"
ChIJCy_gaf8oQg0RywZT1YTzX7g,5,"Thank you for taking care our meals' the food Was' delicious, We have returned' after months' and the service and food are excellent. Thank you."
ChIJCy_gaf8oQg0RywZT1YTzX7g,5,"Great, fresh food. Cheap, straightforward and recommended."
ChIJrWg34_4oQg0RxaqTKQXEk2c,2,"If you order food from this place you have to keep in mind that it will bother you the entire next day, with constant stomach pain and going to the service every now and then. Of course, the displeasure comes cheap."
ChIJrWg34_4oQg0RxaqTKQXEk2c,3,"I ordered glovo at home.

Average food quality.
Average quantity served.
Price of dishes medium high.

Overall rating 5/10.

I will not repeat."
ChIJrWg34_4oQg0RxaqTKQXEk2c,1,"And I put 1 because there is no less, we ordered food by the balloon and the food was super full of fat, reheated everything. The truth is I never ask for more."
ChIJrWg34_4oQg0RxaqTKQXEk2c,1,Pitiful place! The food is not recommended at all! Unhygienic and bad for two days. A shame of a place
ChIJrWg34_4oQg0RxaqTKQXEk2c,5,"Fast, and very good quality-price ratio! 😊"
ChIJ5R0eWqopQg0RWGUOZ98mGEU,3,"I might be spoiled from eating pizza in New Jersey but I have yet to find good pizza here.

The bottom of the pizza was very floppy and it took a long time to receive the food"
ChIJ5R0eWqopQg0RWGUOZ98mGEU,2,Pizza hut was better in my memory than it actually was unfortunately
ChIJ5R0eWqopQg0RWGUOZ98mGEU,5,"I sincerely love the service, food, and atmosphere. It was one of my best pizza experiences. Thank you for the amazing service."
ChIJ5R0eWqopQg0RWGUOZ98mGEU,3,I hope Artificial intelligence replaces the customer service here!
ChIJ5R0eWqopQg0RWGUOZ98mGEU,2,"Hard to get in touch with staff when needed, no chilli powder or Parmesan cheese available.
The dispenser soda had a horrible taste, even when I changed to another flavor."
ChIJLxySuOMoQg0RY0zjs5wi8A8,5,"Our Airbnb host recommended this place as one of the best places to experience the traditional cuisine of Madrid. The food was served well, delicious, and our host was very friendly. We were traveling with our 5yo daughter and he made an effort to make her smile and enjoy her meal."
ChIJLxySuOMoQg0RY0zjs5wi8A8,5,"The best cocido in Madrid, ES with elegant dining in a traditional Spanish bar (not a typical US bar) this is a restaurant serving the best Spain has to offer in cocido (stew) that has chorizo, chicken, beef and ham hock (cured) with a ton of chickpeas as well as veggies-potatoes, carrots, cabbage, and a type of matzoh ball. It’s all super delicious and very Spanish. For dessert I loved the rice pudding. Make a reservation for sure especially closer to 1300 hours."
ChIJLxySuOMoQg0RY0zjs5wi8A8,2,"Stay away from this place if you're not a local. They obviously hate tourists and they're not trying to hide it. The waitress told us that is forbidden to share food with someone at your table which is in itself an absurdity. If you end up here by accident, like we did, try and keep your spirits up while the staff keeps giving you an evil eye for daring to come in. Food was ok, altough a bit overpriced. The main dish is a tasty soup from assorted meats which they later serve as a main dish, cooked low and slow."
ChIJLxySuOMoQg0RY0zjs5wi8A8,3,"We have been dining at La Daniela for years, ordering our same favorite plates at the same “dead” time before the lunch crowds swarm. Now, one particular gentleman has begun insisting that we cannot order those very dishes. Why? Because the restaurant makes more money on their mainstream, assembly-line platters at such a “busy time of day”. Bear in mind we are the only clients in an empty restaurant. You could hear a pin drop in the cocido. Any exceptions to this new, seemingly arbitrary rule are framed as generous favors to the client. Fail to find room for dessert? That’s cue for another two minutes of client-shaming, cloaked in unfunny jokes.

I'll refrain from identifying the particular server. It'll be evident the moment you owe him one for allowing you to dine at this chain restaurant."
ChIJLxySuOMoQg0RY0zjs5wi8A8,5,"Awesome Cocido Madrileno. If you don't eat Cocido Madrileno don't go. Other options are not as good and tapas are not allowed at the table only at the bar (very tiny bar area). Our waitress was rude most of the time but we just had fun with her bad attitude (she was not local, her Spanish wasn't that good)."
ChIJLZa6df4oQg0RAXwd1zRtESI,3,"Tapas bar in the ground floor, which I recommended, and more formal restaurant in the basement, both serving  classic  food from Asturias, in the north of Spain. Relevant wine list  including a wide range of sherry and international references"
ChIJLZa6df4oQg0RAXwd1zRtESI,5,The stuffed calamar dish we had was superb and unexpected for such a straightforward sounding dish. Everything else was solid. I would go back for that dish alone
ChIJLZa6df4oQg0RAXwd1zRtESI,5,Always a great experience. You hardly can go wrong with their tapas. Wine list of great level. Service professional and attentive.
ChIJLZa6df4oQg0RAXwd1zRtESI,5,"Excellent burrata, fine wine, incredible meat, pisto con bacalao is a must have and their original tapas-pizza!"
ChIJLZa6df4oQg0RAXwd1zRtESI,4,Lovely place to have a drink  and pinchos. Everything is excellent
ChIJE9LpiPwoQg0R1gFh6IGZAHM,4,"I popped in here for some food and drinks, not expecting much, I assumed it would just be another fast food place, but I have to say we were impressed. The food was delicious and reasonably priced. The main let downs were a slightly convoluted ordering system; you use a QR barcode to view the menu and build your order but can't then submit or pay via that; you have to call a person over to copy the order down, which kind of defeats the point. There was also a slight issue where we were told we could sit at one table but were then told to move to another table, although this may have  been miscommunication due to the language barrier. Overall these were minor niggles and I'll likely keep an eye out next time I'm hungry."
ChIJE9LpiPwoQg0R1gFh6IGZAHM,4,"Thank you Maricar for serving me 👍 Excellent service 👏 Almost every weekend I’m here since I live nearby and I can stay as long as I want, no rush. Next time, I’ll upload some pictures."
ChIJE9LpiPwoQg0R1gFh6IGZAHM,5,We tried their new Sticky Ribs & Pollo Oriental bowl and it was really savoury! The server (named Martin) is very kind & accommodating. We will be back😊
ChIJE9LpiPwoQg0R1gFh6IGZAHM,5,"Funny go into a bookstore to get to a restaurant. But same great review and before on VIPS. Huge fan.
Bonus: USB-charging at the table"
ChIJE9LpiPwoQg0R1gFh6IGZAHM,1,Currently sitting in front of a cold burger and chips. Massively disappointing experience from a group that should know better. Cramped seats
ChIJxVk6uQIpQg0R1Q3b5rnMXaw,4,"Great beer (6€ each), I fully recommend Los Nachos (they put a lot of cheese at the bottom and on top). Good music and some nights they have a DJ!"
ChIJxVk6uQIpQg0R1Q3b5rnMXaw,4,"Nice Irish Pub for Madrid.  They advertise as a Sports Bar, they could use a few more TVs.

I had a Caesar Salad, which was very good.

Th beer was cold, I could tell they clean their lines, which is a bonus.

I'll go back again."
ChIJxVk6uQIpQg0R1Q3b5rnMXaw,4,"Best pub in the north part of Madrid.
Music is good. Place looks nice and gets packed during weekend. Good vibe!!"
ChIJxVk6uQIpQg0R1Q3b5rnMXaw,4,"The atmosphere of this place is fantastic! I enjoyed the music, and when I attended live concerts there, they were great. The drinks were good, the prices acceptable, and the decor is pretty cool. The Irish Rover is perfect for a group get-together. Where they have some room for improvement is in the food. While it was not bad, it was nothing memorable, nothing special."
ChIJxVk6uQIpQg0R1Q3b5rnMXaw,5,Andrea is the best! She always treats us so well and gets us a table even when there isn’t one available. Will always be going back
ChIJq5NnLvwoQg0Rl5aE7y_TpNA,5,"Absolutely great experience at O’Pazo. The staff are impeccably attentive and professional. The food is exceptionally fresh. The standout for me was the sole—it was divine. Perfectly cooked, not too hard or soft. Highly recommended for anyone looking to enjoy outstanding seafood in Madrid."
ChIJq5NnLvwoQg0Rl5aE7y_TpNA,5,"An incredible place for seafood!  We ordered the clams and variety of shrimp, prawn and langoustine and each one was phenomenal.  Every bite was plump, tasted super fresh, seasoned just right and cooked to perfection.

The wine menu had good variety and was reasonably priced; we enjoyed two different bottles of Albariño.

Would definitely go back!"
ChIJq5NnLvwoQg0Rl5aE7y_TpNA,5,"Really amazing food. We looked for a seafood restaurant in Madrid.

We loved sole fish. It was super good. The ceviche was also amazing. Tuna tartare was good as well.

I highly recommend everything here.
Complementary almond cookie after the meal was also yummy

However, price was on the higher side"
ChIJq5NnLvwoQg0Rl5aE7y_TpNA,5,"Excellent food, especially the red prawn and the goose barnacles"
ChIJq5NnLvwoQg0Rl5aE7y_TpNA,5,Outside of the atmosphere being a little dated this place is definitely worth the price. Every dish from the Caviar to steak tartare to the incredible fish (I mean absolutely incredible fish served for 2 as the only option on the fish menu served for two) was outstanding! The wine list is incredible and well priced. Plus the portions are BIG!! Finally a place that is highly priced but actually gives you decent portions for the cost...so happy I went here! Reality is overall for what you get it's very well priced
ChIJ46ORp-MoQg0R27RFeWrM9II,5,"Lateral was suggested to us by Canopy Hilton Hotel, which is just around the corner as a good traditional Spanish restaurant that is good and not too expensive. We really enjoyed the food, artichokes being our favourite (me and my 10 year old daughter) and the drinks were great. Best of all was the service, most waiters were Spanish speaking unlike me but one waitress Andrea was super helpful with her great English and sunny personality. She made some great food suggestions and was very swift and helpful. We had a great time and came back the next night for more! Highly recommend this restaurant!"
ChIJ46ORp-MoQg0R27RFeWrM9II,4,"Had a great evening dinning in! Portions were a bit smaller than expected but cost was ok. Food was good, and because price is not too expensive it's a great option overall.

The service of Ironelis was absolutely wonderful! She recommended the chocolate cheesecake and that one was by far the best dessert."
ChIJ46ORp-MoQg0R27RFeWrM9II,5,"Zineb was a wonderful waitress and agreed to served us, as we spoke little Spanish. She was super patient with us and also was very great at communicating! The food was amazing, especially the boneless ribs. We even ordered seconds! Thank you Zineb for the wonderful service, if we ever return to Spain, we will request you!"
ChIJ46ORp-MoQg0R27RFeWrM9II,4,"Nice place for a quick lunch. The dishes are small but the service is fast, so it's a good option for getting back to the office quickly.
We had battered aubergines and grilled octopus. Everything was delicious. The staff was very attentive and helpful explaining the dishes."
ChIJ46ORp-MoQg0R27RFeWrM9II,5,The food was nice and Andrea was a fantastic waitress. Very attentive and took a lot of time to translate the menu for us and to give us recommendations.
ChIJsTX_X_0oQg0RQcrNSo307Pk,5,"Great place! Very close to the club & disco area, it was nice to have some beer & billiards before going out. Waiters are nice & the music fits the moment (changes from 80s-90s rock to more actual genres later in the night)."
