nombre,postal,calle,numero,cocina,lat,lon,wheelchair
El Horno,,,,,28.6352986,-13.9005265,
Venta Vázquez,,,,,36.6505678,-4.5937617,
Carlos,03183,Avenida de La Mancha,1,international,37.9965328,-0.670178,
A Fonte da Saúde,15679,Rúa do Temple,45,regional,43.3158281,-8.3585678,
Leonardo,15679,Paseo dos Templarios,43,regional,43.3152338,-8.3589005,
La Raqueta parrillada,,,,,43.3217873,-8.3508151,
Entrevinos. Restaurante-Brasería,18360,Calle Rafa Nadal,7,,37.1963855,-4.0554866,
El Arroyo,,,,regional,42.8338597,-3.7935554,
Mesón Casa Estela,,,,,42.8342788,-3.7937518,
La Hacienda,,,,regional,42.7963707,-1.6134421,yes
El Rincón del Situ,,,,,40.4599282,-3.6967668,
El Campo,,,,regional,39.3786275,3.1889656,
Batzoki,,Barrio San Juan,,regional,43.322765,-3.122512,
,,,,,38.4726492,-1.3302016,
Reino de León,,,,,36.6823459,-6.1384863,
El Rubio,38350,Carretera Puerto de la Madera,51,,28.5070541,-16.416195,
El Trabuquete,,,,,40.1573649,-5.655043,
La familia Perú,,,,,40.343199,-3.7166303,
La familia,,,,,40.3430021,-3.717505,
La casa del pica pollo,,,,,40.3422495,-3.7077638,
,,,,,43.3187221,-8.3644569,
,,,,,43.3186728,-8.3648297,
,,,,,43.3185933,-8.3654459,
,,,,,43.3186571,-8.3649668,
Restaurante Manolo Mayo,41720,Avenida de Sevilla,,regional,37.1620802,-5.9242047,
El Rincón de Paula 2,,Avenida Real de Pinto,126,,40.3368089,-3.711252,
Es Moll,,,,,38.9101414,1.4362939,
Freedom Cakes,28012,Calle de Cádiz,7,,40.4158361,-3.7027941,
La Tintorería,28012,Calle de Barcelona,9,regional,40.4153388,-3.7024723,
La Piccola Florentina,,,,pizza,38.9070843,1.4244074,
Vade Pizza,,,,pizza,38.907053,1.4242546,
Taberna Las Meninas,,,,regional,39.4715936,-0.3755059,
Pinoccio,,,,italian,39.4715898,-0.3752627,
Nederland 1814,,,,regional,39.4715059,-0.3751717,
Ñam,46002,Carrer de Sant Andreu,4,regional,39.4722173,-0.3750512,
El Balcón de la Plaza,,,,,40.4888358,-6.110772,
La Taberna,,,,regional,40.4887654,-6.1104543,
Restaurante El Soportal,,,,regional,40.4887777,-6.1106868,
Asador Restaurante La Catedral,,,,,40.4890783,-6.1104493,
El bon menjar,,,,mediterranean,39.4746051,-0.3770666,limited
La bodeguita,,,,,40.3852227,-3.6093808,
Gurutz Etxea,48550,Plaza de Pobeña,,regional,43.3454471,-3.1262012,
Mugarri,48550,Plaza de Pobeña,,regional,43.3453074,-3.1263106,
Txiki,,,,regional,43.3452415,-3.1259746,
Asador Zubia,48550,Pobeña,15,regional,43.3449162,-3.1253402,
Restaurante El Castillo,,,,,40.4887455,-6.1076773,
Casa Manolo,15670,Rúa Costa da Lonxa,23,,43.3148751,-8.3660192,
La Despensa Extremeña,03008,calle Méjico,30,sausage,38.3378654,-0.5076705,
Asador Casa Juan,28020,Calle de la Infanta Mercedes,111,spanish,40.4640775,-3.6931737,
Matute 12,28012,Plaza de Matute,12,,40.4135367,-3.6999242,
Mesón La Colmena,37624,Calle Tablao,37,,40.4900181,-6.1108415,
Restaurante el Encuentro,,,,regional,40.4893427,-6.1102607,
Bar-Restaurante 1830,,,,,40.4904125,-6.1112581,
La Parilla,,,,,40.490317,-6.1111475,
Resturante-Bar La Cantina de Elías,,,,,40.4904361,-6.1116193,
Restaurente Las Batuecas,,,,,40.4901086,-6.11236,
Los Manjares,,,,,38.990433,-1.8700301,
Enrique y Francisco,,,,,38.9901495,-1.8689921,
Nass Restaurant,08003,Carrer del Judici,5,,41.3765661,2.1894837,
Duplex,,,,,41.9854343,2.8166263,
Koyo,,,,asian,41.9849575,2.8162769,
La Parrilla,,,,,38.7297332,-5.5493921,
Paraíso,,,,,38.7319598,-5.5493863,
Soto,,,,,38.9065032,1.4322263,
Vips,,,,international,40.4863055,-3.6658256,
La Mafia,,,,italian,40.4862789,-3.665652,
Tokyo Tepanyaki,17001,Ronda de Ferran Puig,26,japanese,41.9842411,2.8178551,
Gaztelumendi Antxon,,,,regional,43.3380576,-1.7892898,
Hanba,,,,chinese,43.3382075,-1.7894831,
Restaurante Arano,,,,regional,43.3381723,-1.7900905,
Vagón de Cola,,,,,43.3403596,-1.7965312,
gandario,28015,Calle de Gaztambide,28,,40.4345527,-3.7154502,
Old Town,08500,Carrer del Bisbe Font Andreu,26,pizza;kebab,41.931458,2.242946,
Casa Cosme,,,,,41.6366561,-0.9903393,
Brisas del Mar,07590,Carrer de l'Agulla,115,german;international,39.7187169,3.4585762,
Sant Cristòfol,,,,,42.0203334,1.9895476,
Restaurante La Taberna,,,,,40.4886274,-6.110347,
Restaurante Entrevinos,,,,,40.488649,-6.1105917,
Bar Restaurante Amordiscos,47007,Calle de Alemania,2,spanish,41.6410045,-4.7363331,
Pasta Pasta,07590,Carrer de l'Agulla,146,italian,39.7195801,3.4565357,
Mesón el Viso,,,,steak_house,41.7556295,-3.8005032,
Ancient People,,,,,38.9081966,1.4289862,
Sönic,25230,Carrer de Sant Isidori,,,41.6303085,0.8975034,
Abacería La Cantinela,,,,,37.3863949,-5.9961334,
Bodeguita Romero,41001,Calle Harinas,10,regional;tapas,37.3870689,-5.9956598,no
La Cantina de Torneo,,,,,37.4280404,-5.9771637,
2° Sopung,,,,korean,42.3385327,-3.6993819,no
Loro verde,,,,chinese,39.8316041,3.1136153,
Mesón los Arcos,,,,regional,40.4024546,-3.7540135,
Gecko Beach Club,,,,mediterranean,38.6856479,1.4605378,
Casa Santoña,28430,Avenida de los Canteros,31,,40.6591293,-4.0317192,
Bar Bulevar,,,,spanish,39.4543782,-0.3596075,
El Raga,,Calle Cuba,,,39.4598439,-0.3758111,
El rincón de Cai,,,,spanish,39.4535628,-0.3595371,
La tasca argentina,,,,argentinian,39.4603557,-0.3646217,
Tora,,,,japanese,39.4626323,-0.3691608,limited
Oriental,,,,chinese,39.4535533,-0.3590626,
,,,,,39.454591,-0.3597789,
,,,,,39.4561765,-0.3585333,
Bar a la Bartola,,,,,39.4586209,-0.3655288,
,,,,,39.4587036,-0.366444,
,,,,,39.4596821,-0.3665573,
Yun Nan,,,,,39.4597947,-0.3706642,
,,,,,39.4601005,-0.3686717,
El bocata de pataca II,,,,,39.4602871,-0.3760414,
La Pizarra,,,,,39.4607557,-0.3718609,
,,,,,39.4610347,-0.3709672,
Fabianos,,,,,39.4615161,-0.3626504,
,,,,,39.4618134,-0.3748807,
,,,,,39.4619052,-0.375555,
Varqués Restaurante,46006,Carrer del Mossén Femenia,15,mediterranean;spanish;tapas;diner,39.462104,-0.3732805,yes
Beirut King Ruzafa,46006,Carrer del Mossén Femenia,12,lebanese;mediterranean;middle_eastern,39.4622385,-0.3728928,
,,,,,39.4624952,-0.3695386,
Nozomi Shusi Bar,46005,Carrer de Pere III el Gran,11D,,39.4625787,-0.3692861,
Little Thai Ruzafa,,,,,39.4633038,-0.3670581,
Ruzanuvol,,Carrer de Lluís de Santàngel,3,,39.4633835,-0.3678489,
Canalla Bistro by Ricard Camarena,,Carrer del Mestre Josep Serrano,5,,39.463678,-0.3699802,
Restaurante Maipi,,,,,39.4637398,-0.3697885,
Pare Pere,,,,,39.4638967,-0.3698386,
Ramen Kuma,46005,Carrer del Pintor Salvador Abril,6,ramen;japanese,39.4640579,-0.3711814,
Goya Gallery Restaurant,,,,,39.4642892,-0.3689684,
Gran Rojo,,,,,39.4648719,-0.3722834,
Tasca La Purísima,46001,Carrer de la Puríssima,,mediterranean,39.4751591,-0.3777032,yes
OK Sarrià,,,,"burger,sandwich,sausage",41.397786,2.1238002,
Coquus,,,,,38.9102379,1.4335539,
Honk Kong,,,,,38.9098556,1.4328454,
Sopa de Letras,,,,,37.3396312,-5.8447771,
La Encina,,,,regional,38.2428828,-6.0146159,yes
Andurina,,,,,38.9086958,1.4289581,
Restaurante El Infantado,,,,,40.6207136,-3.1618699,yes
Amparito Roca,19002,Calle de Toledo,19,,40.6240372,-3.1594184,
La Farándula,,Via Univérsitas,30,,41.6470478,-0.9077124,
Kontiki,,,,regional,36.8782391,-4.7316151,
Amadeo,,,,,38.9084533,1.4237596,
Barbacoa Europa,08850,Avinguda d'Europa,"92,102",regional,41.2686436,2.0068747,yes
La Lorencita,,,,regional,42.3423729,-3.7013799,yes
Vips,,,,international,40.4082084,-3.8807648,
The London Walk,,,,,40.4082431,-3.8806629,
GO! Sushing,,,,sushi,40.4083942,-3.8806012,
La nueva cañada,28660,Calle de Isabel II,1,regional,40.4083636,-3.8807031,
Marfil,,,,,38.2665561,-0.6980956,
La Malinche,28013,Calle de Torija,10,mexican,40.4208395,-3.7102447,
Salento,27600,Rúa do Peregrino,29,pizza,42.776263,-7.4109069,
Oslo,46001,Carrer dels Catalans,8,,39.4757865,-0.3772891,limited
Restaurant Casal de Castelltallat,,,,,41.7952154,1.630592,
Ávalon restaurant,,Carrer del Pare Gallifa,3,spanish,41.3851014,2.1780191,
La Posada,,carrer Porta Xiquica del Salvador,,,38.2642202,-0.696687,limited
Doner Kebap Zeki,,carrer Almòrida,7,kebab,38.2650074,-0.6955085,
Chimi Churri,,carrer Velarde,3,regional,38.2660587,-0.6951609,
Jalisco,,carrer Velarde,,mexican,38.265893,-0.6949897,no
Al-Andalus,,plaça de la Constitució,,regional,38.2659092,-0.6952166,yes
KOKU KITCHEN,08002,Carrer d'en Carabassa,19,japanese;ramen,41.3798961,2.1792406,
100 Montaditos,,plaça Glorieta,1,sandwich,38.265926,-0.6962003,limited
La Valdostana,,plaça Glorieta,3,pizza,38.2657133,-0.6961815,yes
Tapería Glorieta,,carrer Hospital,22,regional,38.2654184,-0.6961949,no
Villalobos,,carrer Empedrat,13AC,regional,38.2657624,-0.6957864,no
Mesón Ricardo,,carrer Empedrat,6,regional,38.2659647,-0.6958764,
Cafetería Restaurante Bizocas,,,,spanish,42.4642229,-8.9129428,
Sushi & Tapas,,carrer Mare de Déu dels Desemparats,8,,38.264585,-0.6986195,limited
La Biblioteca,,carrer Mare de Déu dels Desemparats,8,regional,38.2646584,-0.6985486,no
D'Pata Negra,,carrer Juan Ramón Jiménez,15,regional,38.2628006,-0.6989379,
Pernil,,carrer Juan Ramón Jiménez,4,regional,38.2631308,-0.6991601,no
,,,,,43.6678347,-7.843275,
,,,,,43.6401924,-7.8513257,
Andele!! Andele!!,,,,mexican,36.7432577,-3.8832236,
el atril,,,,,41.3867531,2.1801142,
La Antigua Cabaña,08037,Carrer de Provença,354,,41.3993661,2.167835,
Nou Candanchú,,,,,41.4005128,2.1576475,
La Barra del Músico,,carrer Porta de la Morera,15AC,regional,38.2644187,-0.694149,no
Pizzería R.O.U.,,Carrer Infante Don Manuel,,italian,38.2646454,-0.6951507,limited
San Placido,,Carrer Infante Don Manuel,12,,38.2647266,-0.695148,limited
Yaho,,,,asian,38.2630639,-0.6948302,limited
Altamar,,,,,38.2636637,-0.6950281,yes
Glass Corner,,,,spanish,38.2634693,-0.6949281,yes
La Musa Velarde,,carrer Velarde,,,38.2658132,-0.6941825,yes
El Gourmet del Pintxo,,carrer Daoiz,18AC,regional,38.2658385,-0.6938633,
El Txoko Cocina Casera,,Avinguda En Joan Carles I,11,,38.2666487,-0.6943535,
Combra Pizzería,,carrer Barrera,16AC,,38.2669209,-0.6941153,limited
Pizza Cool,,Avinguda En Joan Carles I,,pizza,38.2665314,-0.6951212,
Parrillada As Mariñas Altas,,,,,43.3207896,-8.2318015,
Emporio de los sandwiches,15010,Praza do Comercio,17,sandwich,43.3618628,-8.4169239,
Punta de Jandia,,,,,28.0730119,-14.500107,
Restaurante Gabi García,47008,Calle Vereda,3,,41.6271896,-4.7454102,
Wok & Grill,,,,,41.6240466,-4.7474653,
Merendero Los Llanos,,,,,38.9591241,-1.8769126,
Senija Restaurante,,,,,38.7275554,0.0420509,
Euro,,,,,28.0064728,-16.6564769,no
Fado Rock Steakhouse,,,,,28.3999523,-13.8598199,
Nestor's,,,,regional,28.3989036,-13.8682486,
Taberna del Capitan,,,,,28.398108,-13.8570741,
Tapas Restaurante,,,,,28.398585,-13.8570618,
Casa Abelleira,,,,galician;traditional,42.857668,-8.658197,
Mesón Denoe,15220,"Plaza de Chavián, 3 - Baixo",,regional,42.8579349,-8.6575384,
A Taberna da Vila,,,,regional,42.8577836,-8.6577502,
The Trafalgar,,,,,28.3978339,-13.8552252,
Smile Terraza del Mar,,,,,28.3981998,-13.8558537,
Haveli,,,,indian,28.3978719,-13.855977,
Oliver Caleta de Fuste,,,,,28.3984356,-13.858716,
The Goose & Firkin,,,,,28.3978271,-13.8597295,
Gambrinus,,,,,28.398105,-13.8608008,
el Patio,,,,,28.3999188,-13.8596462,
Heroes Sports Bar & Diner,,,,,28.3997555,-13.8590981,
Delicious 365,,,,,28.399639,-13.8587746,
15,,,,,28.3995456,-13.859699,
555 Wine & Tapas Restaurant,,,,,28.3973774,-13.8601044,
El Taboril,,,,,28.4124697,-13.85317,
Fuerte Ventura Park,,,,,28.4118782,-13.8522006,
Pulpería La Isla,,,,regional,43.4642572,-8.2561639,
Bar/Restaurante Camping Malvarrosa de Corinto,,,,regional,39.7188082,-0.1913799,yes
,,,,,39.7362213,-0.1835767,
Gauchos Asador Argentino,,carrer Mestre Albéniz,,,38.268453,-0.6956607,no
Il Mondo della Pizza,,,,pizza,38.2685055,-0.6947242,
La Vaca Argentina AZCA,,Paseo de la Castellana,87,,40.448805,-3.6916271,
Taberna La Descubierta,,Calle de Barcelona,12,,40.415241,-3.7026551,
D Boo,,calle Doctor Jiménez Díaz,4,,38.2670314,-0.6936197,
Nou Mi Paysito,,Carrer Escultor Capuz,10,pizza,38.2657154,-0.6927934,
Pizzería La Piccola Torino,,carrer Velarde,24,pizza,38.2655278,-0.6935365,
Porta de la Vila,,carrer Porta de la Morera,19,,38.264378,-0.6938128,limited
La Cueva,,carrer Velarde,38,,38.2653467,-0.6927721,no
Taberna del Volapie,,Carrer Ample,14,,38.2665868,-0.6962625,
Nude Bistrot,,Calle Reja de la Capilla,11,,37.7669295,-3.7860748,
O'Canastro Gallego,,,,spanish,27.7674201,-15.5519202,
Restaurante Catacena,,,,,37.2883997,-3.5670679,
el Jardinet,,,,,41.8586857,1.8727315,
Bar Gonzalez,,,,regional,36.5970832,-4.6371558,
Castizo,28012,Plaza del Ángel,9,regional,40.4140566,-3.7015791,
Arty,,calle Cases de La Mare de Déu,,,38.2680275,-0.6972675,
L'Olio,,,,,38.2679371,-0.6974661,yes
Mesón nou Sepia,,calle Fatxo,14,,38.2680465,-0.6969349,
La Fiesta Mexicana,,,,mexican,38.2684473,-0.6962917,no
Los 7 Pecados,,calle Maestro Albéniz,,,38.2684495,-0.6961953,limited
Jardín de Rosas,,carrer Portell de Granyana,6,chinese,38.2685315,-0.6964131,limited
Mesón el Parque,,carrer Portell de Granyana,8,,38.2686452,-0.6964184,limited
Basílica Brunch & Cocktails,,,,regional,38.2676048,-0.6978535,yes
Museum,,calle del Congreso Eucarístico,,,38.2674428,-0.6971265,limited
Salvatore,,Carrer Ample,,pizza,38.2668347,-0.6964142,
El Perro Verde,,Replaceta de Sant Joan,4,,38.2615124,-0.6991946,
La Cazuela de Doña Inés,47007,Camino de la Esperanza,18,,41.6345966,-4.7364066,
Manolín,,,,,41.6336302,-4.7377421,
Boca a Boca,,,,,37.3055508,-5.9361328,
Restaurant,,,,,36.4931555,-4.7001238,
Frisone,,passeig de Monjo,,,38.2620536,-0.6956869,
La Tasca,,,,regional,38.4734991,-1.3257839,
Mar i Merlot,,carrer Alvado,3,,38.2665604,-0.6984998,
Monumental Restaurant,,Replaceta de la Fregassa,,spanish,38.2663329,-0.6973681,
El Camarote,,,,,38.2661539,-0.6974566,
Bodega del Sol,07590,Avinguda d'Amèrica,38,regional;tapas,39.7061699,3.457719,
Nuestro Bar,,,,regional,38.4742319,-1.3324617,
,,,,,36.7239961,-3.535733,
Reyes Católicos,,,,,38.4736694,-1.3220423,
Pizzería Millenium,,,,pizza;regional;burger;sandwich,38.4734696,-1.32145,
Restaurante Chino,,,,,38.472972,-1.3216685,
La macarena,,,,,38.474514,-1.3296285,
Bar La Tapa,,Calle Marchante,,,38.474877,-1.3302692,
Pizzería Wilson,,,,,38.4743462,-1.3288973,
Restaurante-Bar London City,,,,,38.4743854,-1.3228023,
Chaparral Jardín,,,,regional,38.4731159,-1.327759,
Elcano,28004,Calle de Fuencarral,58,regional,40.4239786,-3.7005705,
Papi's Grill,,,,steak_house,27.7691337,-15.545304,no
Levante,,,,,38.4741365,-1.3253524,
Casa Sebastián,,,,regional,38.4738342,-1.3268153,
Osaka,,,,,27.7645053,-15.6008254,
Taberna Envero,28760,Avenida de Viñuelas,21,regional,40.5963505,-3.7041701,
Umoh,,,,,42.3492895,-3.64073,
El Plato de Oro,,,,,40.4430432,-3.5343607,
Restaurante El Rincón Maleno,,,,,37.8061984,-5.0997636,
Hogar del Pensionista,,,,,37.802695,-5.1048855,
Bar Calabria,,,,,37.8021404,-5.1048229,
,,,,,37.8024759,-5.1142848,
Asador Júcar,,,,,38.9983802,-1.8607566,
The King and I,,Avenida La Habana,12,thai,28.0537097,-16.723441,
,,,,,37.8047528,-5.106132,
L'Escamarla,,Passeig Marítim del Bogatell,40,seafood,41.392498,2.2046843,
Palmira,28013,Calle de Jacometrezo,15,arab;kebab,40.4201138,-3.7074065,
La Pimienta,28013,Calle de Jacometrezo,13,regional,40.4201149,-3.7072873,
El Jamonal,28013,Calle de Jacometrezo,7,regional,40.4200933,-3.7068674,
,,,,,37.8059384,-5.1042029,
Tapas Alpunto,15005,Rúa Emilia Pardo Bazán,14,regional,43.3632287,-8.4072299,
San Brancato,,,,italian,40.5229849,-3.8923935,
Lujoki,,,,,39.6161807,-6.7759227,
,,,,,37.8034065,-5.1069493,
La Huerta de Tudela,28014,Calle del Prado,15,,40.4149533,-3.6985983,
La Posada del Grillo,,,,,40.8723621,-3.6627713,
Casa Emilio,,,,,36.7324364,-3.5880058,
Chiringuito Flores,,,,,36.7337656,-3.5892925,limited
Restaurante La Bodega,,,,,36.7453973,-3.5839734,
Carne a la Piedra,,Avenida del Mediterráneo,,,36.7359562,-3.5905552,
Sunem,,,,,36.7374782,-3.5924474,
Restaurante Puente Romano,,,,,40.9521535,-5.6728353,
Khalijia,08010,Carrer de Pau Claris,92,arab;indian,41.390237,2.1706202,
Zona d'Ombra,08002,Carrer de Salomó ben Adret,12,,41.3828281,2.1756295,
La Libanesa,28013,Calle de Jacometrezo,15,middle eastern,40.420125,-3.7077071,
Tío Papelón,28013,Calle Preciados,40,venezuelan,40.4198006,-3.7070826,
Taberna los 70,,Calle Jorge Juan,,,37.6150771,-0.9902025,
Mano a Mano,,calle Teniente General Gutiérrez Mellado,9,,37.9899744,-1.128403,
La Feria,50009,Calle de Pedro Cerbuna,23,lebanese,41.6402667,-0.8974819,no
Tierra,28004,,30,mexican,40.4277553,-3.6970541,no
Tierra,28015,Calle de Guzmán el Bueno,52,mexican,40.4360103,-3.7129449,
Bar O Coto,,,,,43.6329417,-7.8238331,
Viva México,28013,Calle de Isabel La Católica,13,mexican,40.4214445,-3.7092573,
Restaurante Asiático,28013,Calle de Isabel La Católica,,chinese,40.4216073,-3.7093005,
La Ribereña,,Calle de San Antonio,2,,40.0348154,-3.6117515,
El Cortijo,,,,spanish,37.9098087,-0.7508309,
Tinto Caz,,,,,40.2332129,-2.0865449,
The Tavern,,,,international,37.9425894,-0.7591855,
Conciertos Bar and Restaurant,,,,international,37.9394524,-0.7422097,
Fairways,,,,international,37.9428201,-0.759435,
Pablos International Bar and Restaurant,,,,international,37.939133,-0.7420863,
Restarurante Fenix,,,,,40.9470755,-5.670097,
La trattoria by walter,07590,Carrer Ingeniero Gabriel Roca,1,mediterranean,39.7111447,3.4645072,
Airiños do Miño,28015,Calle de Ponciano,4,regional,40.4251088,-3.7097772,no
La Venganza de Malinche,28015,Calle del Duque de Osuna,5,mexican,40.4250599,-3.7118362,no
Décimo b,28015,Calle del Conde Duque,8,,40.4260899,-3.7113106,no
Gabriel,28015,Calle del Conde Duque,10,,40.4261885,-3.7112359,limited
Foster's Hollywood,,,,american,43.3227256,-1.9770707,
Hidalgo 56,20002,Kolon pasealekua,15,,43.3232572,-1.9769877,
Ikaitz,20002,Kolon pasealekua,21,,43.3235376,-1.9766566,
La Cristina,,,,pizza,43.3218183,-1.9771881,
La Tagliatella,20002,Peña y Goñi kalea,5,italian,43.3237039,-1.9777975,
La Zurri,,,,,43.323373,-1.9760936,
Raimnuntxo Berri,20002,Peña y Goñi kalea,10,regional,43.3232277,-1.977764,
Real Moto Club,,,,,43.323348,-1.9785329,
Lasai Maitia,20012,Frantzia pasealekua,1,,43.3213327,-1.9768767,
Restaurant Sauco,,Calle la Fabrica,5,,28.2012517,-16.831395,yes
La Lupita,04740,Pasaje Auditorio,12,mexican,36.7750089,-2.6099209,
Le Petit Francais,04740,Pasaje Auditorio,8,french,36.7749736,-2.6097876,
Subiendo al Sur,28015,Calle de Ponciano,5,international,40.4254795,-3.7095929,no
Taquería Mi Ciudad,28015,Calle del Conde Duque,30,mexican,40.4277159,-3.7102055,
O Potiño III Casa Lelo,28015,Calle del Conde Duque,30,regional,40.4278729,-3.7101034,no
Café Conde Duque,28015,Calle del Conde Duque,32,pizza,40.42795,-3.7099738,limited
La Herradura,28015,Calle de Montserrat,32,mexican,40.4279255,-3.7097887,
La Abacería,28015,Calle del Acuerdo,36,regional,40.4290587,-3.7077288,
37 Tapitas,28015,Calle de Santa Cruz de Marcenado,13,regional,40.4286679,-3.7088468,
Don Enrique,,,,,36.7445596,-3.8760581,
Restaurante Jumillano,,,,,38.4731378,-1.3164126,
Pappa Sven,,Carrer de Villarroel,22,swedish,41.3815011,2.1618049,
La Tartana,,,,,39.0052691,-1.8654191,
La Torre de Pizza,,,,pizza;italian,43.3219895,-1.9742251,
Las Brasas,02007,,,,39.0547361,-1.8334954,
,,Iparragirre kalea,13,,43.3224512,-1.9757408,
Tedone,,,,,43.3214544,-1.9748449,
Hong Kong,,,,chinese,27.9843856,-15.780242,
Ainhoa,28004,Calle de Doña Bárbara de Braganza,12,regional,40.4233148,-3.6925055,
Los 33,28004,Plaza de las Salesas,9,argentinian;steak_house,40.4238621,-3.6948322,
Bogotá,28004,Calle de Belén,20,regional,40.4242764,-3.695885,yes
Taj Mahal,28004,Calle de Belén,12,indian,40.4241324,-3.6962275,
La Mordida,28004,Calle de Belén,13,mexican,40.4244492,-3.6959648,
Horario,,,,regional,40.6138409,-3.2439424,
Lobbo,,,,spanish,40.4429472,-3.6807721,
Bistro Chiaramar,,,,german,41.8122134,3.0634854,
La casa del tapeo,,Avinguda Vicent Blasco Ibáñez,,,39.4646179,-0.4586167,
Cerveceria 100 Montaditos,46002,Plaça de la Reina,10,regional,39.4746021,-0.3758621,
Café y Tapas,46002,Plaça de l'Ajuntament,18,regional,39.4706764,-0.376085,
El Kiosko,46001,,,regional,39.4742157,-0.3776199,
Mediterránea de Hamburguesas,46002,Carrer de Sant Ferran,22,burger,39.4732073,-0.3773654,
Toma Jamón,,,,,40.417261,-3.7115758,
Taberna de Ramales,,,,,40.416946,-3.7112387,
Pizzeria Mariloli,29002,Calle Héroe de Sostoa,68,italian,36.7083468,-4.4350126,
Adolini,,,,,41.9856584,2.8225163,
Grill,,,,,41.986078,2.8219057,
La Brasa,,,,,41.9857228,2.8219918,
La Penultima,,,,,41.9851992,2.8192959,
La Mafia,,,,,41.9854539,2.8198104,
Oiski,,,,japanese,41.9813022,2.8167287,
One,,,,,41.9852801,2.8197478,
Goiko,,,11,burger,41.9861718,2.8217019,
Xalaca,,,,,41.9855344,2.8233247,
Greek Village,,,,greek,27.7618436,-15.5746952,
Casa Portela,,,,regional,28.4996038,-16.3724777,
Pui Thai Tapas,28012,Calle de José Antonio Armona,7,thai,40.404559,-3.6966232,
El Caldero,28012,Calle de las Huertas,15,regional,40.4139063,-3.7000049,no
Bodegas Mezquita,14003,Calle Céspedes,12,regional,37.879966,-4.7800818,limited
La Kedada,,,,,40.6837502,-3.6121736,
El Carabinero,,,,,40.6825067,-3.6129089,
Marídame,14003,Calle Céspedes,5,regional,37.8804836,-4.7802215,
Taberna Rafalete,14002,Calle Diario Córdoba,5,regional,37.8842247,-4.7760871,
El Sótano,,Plaza de la Corredera,,,37.8838471,-4.7750645,
Tu Pescaito,,Plaza de la Corredera,,,37.8835109,-4.7751387,yes
Garum 2.1,14003,San Fernando,120-122,,37.880114,-4.7756628,
